home_team,away_team,date,result,min,H_pts,H_reb,H_ast,H_stl,H_blk,H_to,H_pf,H_dreb,H_oreb,H_fgma,H_fgpct,H_3gma,H_3pct,H_ftma,H_ftpct,H_eff,A_pts,A_reb,A_ast,A_stl,A_blk,A_to,A_pf,A_dreb,A_oreb,A_fgma,A_fgpct,A_3gma,A_3pct,A_ftma,A_ftpct,A_eff
Golden State,Charlotte,01/04/2016,W,48,111,37,32,4,9,11,19,34,3,45-87,.517,15-34,.441,6-6,1.00,140,101,41,15,7,1,11,12,33,8,38-86,.442,7-21,.333,18-19,.947,105
Golden State,Denver,01/02/2016,W,53,111,47,34,9,5,13,22,38,9,43-86,.500,10-28,.357,15-23,.652,142,108,52,27,7,0,13,23,28,24,44-105,.419,5-30,.167,15-23,.652,112
Golden State,Sacramento,12/28/2015,W,48,122,59,33,12,8,18,25,46,13,43-89,.483,20-42,.476,16-24,.667,162,103,48,23,10,4,14,21,35,13,37-95,.389,13-31,.419,16-28,.571,104
Golden State,Cleveland,12/25/2015,W,48,89,49,21,7,10,16,19,41,8,32-78,.410,5-18,.278,20-27,.741,107,83,55,12,6,4,11,22,38,17,30-95,.316,5-30,.167,18-25,.720,77
Golden State,Utah,12/23/2015,W,48,103,40,26,10,9,15,11,31,9,39-83,.470,9-23,.391,16-16,1.00,129,85,40,14,9,3,19,18,28,12,33-80,.412,7-20,.350,12-14,.857,83
Golden State,Milwaukee,12/18/2015,W,48,121,46,31,7,4,15,22,31,15,42-87,.483,9-26,.346,28-37,.757,140,112,41,25,6,7,16,29,27,14,42-91,.462,4-18,.222,24-28,.857,122
Golden State,Phoenix,12/16/2015,W,48,128,49,32,12,4,17,17,40,9,46-88,.523,15-32,.469,21-27,.778,160,103,41,28,11,4,20,20,34,7,41-91,.451,5-22,.227,16-18,.889,115
Golden State,Sacramento,11/28/2015,W,48,120,48,32,8,7,14,19,35,13,39-80,.487,16-30,.533,26-31,.839,155,101,48,22,9,7,14,24,29,19,39-100,.390,10-25,.400,13-15,.867,110
Golden State,L.A.Lakers,11/24/2015,W,48,111,48,32,9,6,8,13,36,12,45-92,.489,12-35,.343,9-15,.600,145,77,44,16,8,2,14,15,37,7,31-82,.378,3-20,.150,12-16,.750,78
Golden State,Chicago,11/20/2015,W,48,106,49,20,7,6,15,15,38,11,39-79,.494,10-29,.345,18-24,.750,127,94,43,22,11,2,12,19,28,15,35-88,.398,7-22,.318,17-23,.739,101
Golden State,Toronto,11/17/2015,W,48,115,34,31,10,6,20,29,25,9,43-80,.537,11-29,.379,18-27,.667,130,110,40,18,11,2,18,25,28,12,37-79,.468,6-18,.333,30-39,.769,112
Golden State,Brooklyn,11/14/2015,W,53,107,50,31,9,10,14,19,39,11,43-97,.443,12-34,.353,9-10,.900,138,99,50,22,12,4,12,13,39,11,41-98,.418,2-18,.111,15-16,.938,117
Golden State,Detroit,11/09/2015,W,48,109,41,29,13,4,16,18,28,13,43-91,.473,12-21,.571,11-13,.846,130,95,41,15,9,3,20,14,29,12,40-85,.471,6-19,.316,9-15,.600,92
Golden State,Denver,11/06/2015,W,48,119,53,40,10,6,20,22,40,13,46-93,.495,17-37,.459,10-18,.556,153,104,43,23,13,5,19,20,34,9,39-91,.429,8-24,.333,18-22,.818,113
Golden State,L.A.Clippers,11/04/2015,W,48,112,42,28,4,5,12,22,33,9,39-85,.459,10-26,.385,24-31,.774,126,108,41,24,6,4,11,26,31,10,43-88,.489,8-22,.364,14-22,.636,119
Golden State,Memphis,11/02/2015,W,48,119,65,32,8,13,14,15,55,10,43-84,.512,11-25,.440,22-30,.733,174,69,44,21,8,7,11,24,33,11,26-96,.271,3-23,.130,14-20,.700,62
Golden State,New Orleans,10/27/2015,W,48,111,56,29,8,7,20,29,35,21,41-96,.427,9-30,.300,20-22,.909,134,95,33,21,9,3,18,26,25,8,35-83,.422,6-18,.333,19-27,.704,87
Houston,Golden State,04/24/2016,L,48,94,44,18,11,3,18,20,35,9,33-78,.423,5-27,.185,23-38,.605,92,121,43,38,10,2,16,26,36,7,46-89,.517,21-40,.525,8-16,.500,147
Houston,Golden State,04/21/2016,W,48,97,52,18,9,4,16,24,36,16,36-92,.391,11-36,.306,14-23,.609,99,96,43,23,6,6,14,23,35,8,34-79,.430,6-25,.240,22-29,.759,108
Houston,Sacramento,04/13/2016,W,48,116,55,33,11,7,14,15,41,14,47-97,.485,10-35,.286,12-19,.632,151,81,49,21,11,4,17,17,34,15,32-96,.333,11-37,.297,6-13,.462,78
Houston,L.A.Lakers,04/10/2016,W,48,130,48,30,11,5,13,15,32,16,50-98,.510,17-41,.415,13-18,.722,158,110,40,25,10,3,18,15,33,7,41-83,.494,12-28,.429,16-19,.842,125
Houston,Phoenix,04/07/2016,L,48,115,26,26,13,12,18,24,21,5,42-74,.568,14-33,.424,17-28,.607,131,124,47,31,11,2,19,24,27,20,44-94,.468,12-31,.387,24-29,.828,141
Houston,Oklahoma City,04/03/2016,W,48,118,45,24,11,5,9,24,23,22,41-102,.402,13-42,.310,23-26,.885,130,110,50,21,5,5,19,21,35,15,38-82,.463,7-27,.259,27-32,.844,123
Houston,Chicago,03/31/2016,L,48,100,45,19,5,6,9,19,32,13,36-90,.400,9-25,.360,19-22,.864,109,103,42,28,5,4,15,20,37,5,37-77,.481,11-24,.458,18-22,.818,123
Houston,Toronto,03/25/2016,W,48,112,48,25,3,11,16,23,35,13,42-81,.519,12-22,.545,16-35,.457,125,109,45,23,9,5,10,24,30,15,39-94,.415,13-31,.419,18-26,.692,118
Houston,Utah,03/23/2016,L,48,87,32,22,13,9,14,21,28,4,33-74,.446,9-23,.391,12-22,.545,98,89,48,22,8,5,22,19,35,13,31-77,.403,11-29,.379,16-20,.800,100
Houston,Minnesota,03/18/2016,W,48,116,42,31,9,7,17,19,29,13,48-85,.565,11-29,.379,9-14,.643,146,111,35,30,14,4,12,14,24,11,43-85,.506,6-16,.375,19-24,.792,135
Houston,L.A.Clippers,03/16/2016,L,48,106,39,23,5,3,15,25,26,13,40-82,.488,9-25,.360,17-24,.708,112,122,33,31,9,7,10,20,26,7,43-76,.566,12-30,.400,24-32,.750,151
Houston,Memphis,03/14/2016,W,48,130,53,29,13,14,13,22,45,8,46-85,.541,16-33,.485,22-34,.647,175,81,58,14,7,0,19,25,30,28,30-101,.297,4-17,.235,17-28,.607,59
Houston,New Orleans,03/02/2016,W,48,100,51,20,15,9,21,14,43,8,36-81,.444,3-34,.088,25-38,.658,116,95,43,24,10,3,22,28,37,6,36-90,.400,14-36,.389,9-13,.692,95
Houston,San Antonio,02/27/2016,L,48,94,39,19,5,4,14,27,30,9,35-84,.417,8-25,.320,16-22,.727,92,104,43,24,4,4,13,21,36,7,37-76,.487,8-19,.421,22-28,.786,121
Houston,Portland,02/06/2016,L,48,79,43,13,13,4,23,21,31,12,25-77,.325,7-36,.194,22-30,.733,69,96,54,21,15,6,21,21,34,20,35-87,.402,11-35,.314,15-23,.652,111
Houston,Miami,02/02/2016,W,48,115,34,30,9,6,11,19,31,3,44-84,.524,16-35,.457,11-16,.688,138,102,51,26,5,3,17,18,38,13,38-85,.447,6-17,.353,20-27,.741,116
Houston,Washington,01/30/2016,L,48,122,37,24,8,3,10,23,27,10,41-86,.477,17-35,.486,23-33,.697,129,123,45,30,6,5,12,25,38,7,45-86,.523,11-32,.344,22-30,.733,148
Houston,Dallas,01/24/2016,W,48,115,40,27,9,7,7,21,31,9,43-89,.483,15-44,.341,14-21,.667,138,104,36,17,4,4,14,20,28,8,36-79,.456,15-30,.500,17-22,.773,103
Houston,Milwaukee,01/22/2016,W,48,102,42,27,10,10,11,21,27,15,38-94,.404,15-44,.341,11-16,.688,119,98,48,30,7,10,15,17,34,14,39-85,.459,3-14,.214,17-22,.773,127
Houston,Detroit,01/20/2016,L,48,114,48,21,7,3,13,41,37,11,43-95,.453,12-24,.500,16-18,.889,126,123,52,23,8,7,10,17,38,14,38-80,.475,12-30,.400,35-59,.593,137
Houston,Cleveland,01/15/2016,L,48,77,40,15,10,6,18,20,30,10,26-74,.351,6-25,.240,19-29,.655,72,91,49,19,10,6,14,24,32,17,34-87,.391,8-35,.229,15-23,.652,100
Houston,Minnesota,01/13/2016,W,48,107,39,19,11,3,16,19,31,8,37-75,.493,7-30,.233,26-38,.684,113,104,43,25,11,1,20,27,29,14,36-78,.462,8-17,.471,24-30,.800,116
Houston,Indiana,01/10/2016,W,53,107,49,24,11,3,22,21,39,10,39-89,.438,14-38,.368,15-23,.652,114,103,39,33,12,5,18,21,34,5,43-90,.478,9-31,.290,8-10,.800,125
Houston,Utah,01/07/2016,W,48,103,41,15,11,3,16,16,30,11,39-75,.520,7-23,.304,18-26,.692,113,94,35,25,9,5,19,17,25,10,38-78,.487,7-28,.250,11-17,.647,103
Houston,Golden State,12/31/2015,L,48,110,33,21,13,5,15,22,29,4,36-78,.462,12-30,.400,26-29,.897,122,114,43,35,8,5,18,20,31,12,43-84,.512,11-23,.478,17-27,.630,136
Houston,Atlanta,12/29/2015,L,48,115,46,23,6,4,19,21,39,7,39-72,.542,11-20,.550,26-39,.667,129,121,45,27,10,7,12,24,28,17,43-99,.434,14-41,.341,21-25,.840,138
Houston,San Antonio,12/25/2015,W,48,88,42,23,8,2,17,17,34,8,32-74,.432,7-15,.467,17-26,.654,95,84,47,24,11,4,15,20,33,14,36-88,.409,5-19,.263,7-8,.875,102
Houston,Charlotte,12/21/2015,W,48,102,49,18,3,4,19,33,40,9,33-71,.465,7-28,.250,29-41,.707,107,95,35,20,8,3,11,27,26,9,29-83,.349,12-41,.293,25-31,.806,90
Houston,L.A.Clippers,12/19/2015,W,48,107,55,22,7,7,15,29,42,13,34-76,.447,8-25,.320,31-49,.633,123,97,38,21,10,6,12,36,31,7,34-86,.395,11-38,.289,18-29,.621,97
Houston,L.A.Lakers,12/12/2015,W,48,126,52,32,16,7,16,15,37,15,47-90,.522,15-33,.455,17-28,.607,163,97,40,21,11,4,19,23,29,11,35-88,.398,10-32,.312,17-20,.850,98
Houston,Sacramento,12/05/2015,W,48,120,43,25,9,5,17,18,30,13,36-78,.462,16-34,.471,32-43,.744,132,113,47,35,12,7,13,27,34,13,46-98,.469,10-26,.385,11-13,.846,147
Houston,New Orleans,12/02/2015,W,48,108,42,20,9,7,10,23,33,9,36-87,.414,8-27,.296,28-39,.718,114,101,56,20,5,6,23,32,40,16,36-88,.409,7-25,.280,22-25,.880,110
Houston,Philadelphia,11/27/2015,W,48,116,49,21,5,6,22,21,39,10,38-73,.521,11-20,.550,29-37,.784,132,114,33,24,18,5,12,24,25,8,40-83,.482,16-35,.457,18-26,.692,131
Houston,Memphis,11/25/2015,L,48,93,37,19,14,7,19,22,31,6,30-71,.423,10-34,.294,23-27,.852,106,102,41,21,8,3,17,23,32,9,39-80,.487,3-16,.188,21-23,.913,115
Houston,New York,11/21/2015,L,48,102,42,18,6,4,12,26,26,16,35-81,.432,12-28,.429,20-28,.714,106,107,45,20,4,8,11,22,26,19,34-80,.425,12-25,.480,27-34,.794,120
Houston,Portland,11/18/2015,W,53,108,51,22,11,6,17,20,38,13,32-92,.348,14-44,.318,30-35,.857,116,103,48,18,11,7,19,27,38,10,35-88,.398,9-30,.300,24-29,.828,110
Houston,Boston,11/16/2015,L,48,95,46,23,10,6,22,20,32,14,36-85,.424,11-32,.344,12-23,.522,98,111,49,27,16,3,19,22,33,16,44-93,.473,11-36,.306,12-17,.706,133
Houston,Dallas,11/14/2015,L,48,98,43,22,9,5,12,23,31,12,32-84,.381,9-34,.265,25-32,.781,106,110,46,24,6,7,11,21,37,9,43-90,.478,8-28,.286,16-21,.762,130
Houston,Brooklyn,11/11/2015,L,48,98,45,25,9,9,7,14,32,13,42-98,.429,8-34,.235,6-12,.500,117,106,60,25,5,11,11,13,40,20,42-98,.429,8-17,.471,14-17,.824,137
Houston,Orlando,11/04/2015,W,53,119,48,28,8,1,19,20,32,16,42-88,.477,11-34,.324,24-34,.706,129,114,38,28,12,6,14,25,29,9,46-91,.505,7-20,.350,15-19,.789,135
Houston,Oklahoma City,11/02/2015,W,48,110,34,22,18,7,12,22,27,7,41-89,.461,9-29,.310,19-29,.655,121,105,55,17,7,9,24,24,41,14,40-84,.476,10-23,.435,15-22,.682,118
Houston,Golden State,10/30/2015,L,48,92,49,19,3,9,16,20,37,12,30-82,.366,5-23,.217,27-36,.750,95,112,47,26,9,4,8,24,36,11,43-93,.462,9-26,.346,17-25,.680,132
Houston,Denver,10/28/2015,L,48,85,44,17,13,8,16,19,29,15,30-87,.345,8-35,.229,17-26,.654,85,105,49,26,9,10,21,26,40,9,40-79,.506,13-27,.481,12-18,.667,133
Indiana,Toronto,04/29/2016,W,48,101,44,21,12,7,14,25,32,12,35-76,.461,8-22,.364,23-26,.885,127,83,40,14,9,5,16,23,25,15,29-79,.367,9-29,.310,16-25,.640,76
Indiana,Toronto,04/23/2016,W,48,100,43,24,10,5,12,22,28,15,40-85,.471,6-16,.375,14-18,.778,121,83,40,12,8,3,17,20,29,11,27-74,.365,8-30,.267,21-30,.700,73
Indiana,Toronto,04/21/2016,L,48,85,38,16,3,6,16,18,29,9,26-68,.382,6-22,.273,27-33,.818,84,101,45,18,6,4,11,27,30,15,39-94,.415,10-32,.312,13-16,.812,105
Indiana,New York,04/12/2016,W,48,102,41,26,10,3,13,10,33,8,41-80,.512,6-19,.316,14-20,.700,124,90,37,27,6,8,15,17,29,8,36-80,.450,10-27,.370,8-9,.889,108
Indiana,Brooklyn,04/10/2016,W,48,129,58,34,10,4,20,22,44,14,48-86,.558,11-27,.407,22-27,.815,172,105,36,24,12,4,15,21,25,11,35-91,.385,14-37,.378,21-26,.808,105
Indiana,Cleveland,04/06/2016,W,48,123,38,25,9,1,14,24,29,9,45-80,.562,16-31,.516,17-22,.773,142,109,33,15,7,3,10,19,26,7,35-74,.473,8-29,.276,31-34,.912,115
Indiana,Orlando,03/31/2016,L,48,94,49,18,11,4,19,18,32,17,36-86,.419,7-19,.368,15-21,.714,101,114,44,26,6,6,13,18,31,13,48-90,.533,5-16,.312,13-18,.722,136
Indiana,Chicago,03/29/2016,L,48,96,44,20,9,6,11,16,31,13,39-90,.433,3-19,.158,15-17,.882,111,98,41,22,5,6,15,19,29,12,37-87,.425,10-26,.385,14-16,.875,105
Indiana,Houston,03/27/2016,W,48,104,50,25,9,6,13,23,35,15,41-87,.471,9-26,.346,13-20,.650,128,101,44,17,7,3,14,18,33,11,38-85,.447,7-33,.212,18-27,.667,102
Indiana,New Orleans,03/24/2016,W,48,92,44,26,10,6,13,12,41,3,36-79,.456,7-20,.350,13-15,.867,120,84,47,15,7,0,16,16,38,9,35-85,.412,4-17,.235,10-14,.714,83
Indiana,Philadelphia,03/21/2016,W,48,91,45,18,7,5,12,20,38,7,35-81,.432,10-26,.385,11-13,.846,106,75,44,15,4,4,15,17,34,10,31-80,.388,4-18,.222,9-14,.643,73
Indiana,Oklahoma City,03/19/2016,L,48,111,34,28,11,2,12,18,26,8,40-83,.482,9-22,.409,22-30,.733,123,115,45,26,8,4,18,25,36,9,42-80,.525,10-28,.357,21-26,.808,137
Indiana,Toronto,03/17/2016,L,53,94,48,21,9,7,14,32,39,9,35-91,.385,8-28,.286,16-23,.696,102,101,57,11,5,5,14,21,42,15,32-88,.364,7-22,.318,30-38,.789,101
Indiana,Boston,03/15/2016,W,48,103,45,18,9,7,13,18,34,11,39-84,.464,5-11,.455,20-28,.714,116,98,50,23,6,3,13,21,33,17,36-94,.383,8-32,.250,18-22,.818,105
Indiana,San Antonio,03/07/2016,W,48,99,48,19,5,7,9,18,40,8,32-78,.410,7-16,.438,28-30,.933,121,91,52,15,5,6,8,19,34,18,34-96,.354,4-28,.143,19-22,.864,96
Indiana,Portland,02/28/2016,L,48,102,52,21,7,5,9,17,33,19,40-93,.430,3-14,.214,19-25,.760,119,111,45,19,4,6,12,20,37,8,41-81,.506,14-24,.583,15-21,.714,127
Indiana,Charlotte,02/26/2016,L,48,95,52,19,8,3,14,20,42,10,35-85,.412,4-19,.211,21-24,.875,110,96,38,23,8,7,14,21,32,6,36-83,.434,11-28,.393,13-19,.684,105
Indiana,New York,02/24/2016,W,48,108,43,22,8,4,8,19,34,9,46-91,.505,3-15,.200,13-16,.812,129,105,38,22,4,5,13,17,30,8,35-77,.455,13-26,.500,22-25,.880,116
Indiana,Charlotte,02/10/2016,L,48,95,39,19,7,4,11,14,27,12,40-92,.435,4-18,.222,11-15,.733,97,117,45,24,6,8,13,13,35,10,45-87,.517,12-28,.429,15-19,.789,141
Indiana,L.A.Lakers,02/08/2016,W,48,89,53,13,8,5,16,21,45,8,31-78,.397,4-27,.148,23-33,.697,95,87,51,13,10,2,12,24,37,14,29-93,.312,8-35,.229,21-26,.808,82
Indiana,Detroit,02/06/2016,W,48,112,42,21,6,2,16,25,34,8,41-76,.539,6-11,.545,24-29,.828,127,104,38,14,7,3,13,26,27,11,38-80,.475,12-33,.364,16-31,.516,96
Indiana,Cleveland,02/01/2016,L,53,106,44,24,11,7,16,23,27,17,43-101,.426,8-27,.296,12-14,.857,116,111,45,22,8,3,16,19,35,10,44-88,.500,7-22,.318,16-23,.696,122
Indiana,Denver,01/30/2016,W,53,109,49,26,6,10,15,22,35,14,44-100,.440,9-27,.333,12-16,.750,125,105,45,24,10,3,19,22,37,8,40-87,.460,4-18,.222,21-25,.840,117
Indiana,Atlanta,01/28/2016,W,48,111,49,20,10,8,16,17,39,10,38-78,.487,9-15,.600,26-30,.867,138,92,32,20,9,5,14,22,27,5,33-83,.398,7-28,.250,19-21,.905,92
Indiana,L.A.Clippers,01/26/2016,L,48,89,48,18,7,2,17,17,36,12,35-83,.422,5-16,.312,14-24,.583,89,91,44,16,9,5,15,20,35,9,32-78,.410,15-37,.405,12-24,.500,92
Indiana,Washington,01/15/2016,L,48,104,35,19,9,3,13,12,29,6,38-80,.475,3-17,.176,25-32,.781,108,118,54,26,8,2,15,29,37,17,51-98,.520,11-25,.440,5-10,.500,141
Indiana,Phoenix,01/12/2016,W,48,116,41,25,13,5,13,21,33,8,41-79,.519,10-24,.417,24-31,.774,142,97,45,24,6,3,18,25,29,16,36-89,.404,8-25,.320,17-27,.630,94
Indiana,Detroit,01/02/2016,W,48,94,47,11,7,9,13,22,41,6,33-73,.452,7-18,.389,21-29,.724,107,82,48,17,5,2,10,18,36,12,33-93,.355,3-20,.150,13-23,.565,74
Indiana,Milwaukee,12/31/2015,L,48,116,35,27,9,6,19,25,28,7,41-82,.500,13-30,.433,21-26,.808,128,120,34,18,12,10,16,25,28,6,45-77,.584,6-14,.429,24-35,.686,135
Indiana,Atlanta,12/28/2015,W,48,93,40,9,16,3,14,20,29,11,38-87,.437,7-26,.269,10-18,.556,90,87,44,16,9,6,20,16,36,8,31-74,.419,6-25,.240,19-25,.760,93
Indiana,Sacramento,12/23/2015,L,48,106,38,20,14,4,11,16,32,6,41-89,.461,12-32,.375,12-20,.600,115,108,49,28,6,4,16,16,43,6,46-89,.517,4-23,.174,12-16,.750,132
Indiana,Brooklyn,12/18/2015,W,48,104,52,17,4,4,11,15,38,14,37-89,.416,7-28,.250,23-26,.885,115,97,42,18,7,6,12,21,33,9,36-86,.419,8-16,.500,17-17,1.00,108
Indiana,Dallas,12/16/2015,W,48,107,47,28,9,4,8,17,42,5,43-89,.483,11-29,.379,10-17,.588,134,81,47,16,2,3,11,16,36,11,33-90,.367,8-33,.242,7-10,.700,78
Indiana,Toronto,12/14/2015,W,48,106,44,14,8,3,14,21,34,10,41-86,.477,10-22,.455,14-16,.875,114,90,45,10,9,6,18,21,30,15,29-79,.367,10-28,.357,22-26,.846,88
Indiana,Miami,12/11/2015,W,48,96,45,22,13,6,12,13,38,7,36-86,.419,6-28,.214,18-20,.900,118,83,45,14,6,8,19,16,37,8,35-81,.432,5-20,.250,8-13,.615,86
Indiana,Golden State,12/08/2015,L,48,123,44,23,8,3,16,18,28,16,44-100,.440,14-33,.424,21-26,.808,124,131,46,29,10,6,15,19,36,10,52-95,.547,16-36,.444,11-15,.733,160
Indiana,Chicago,11/27/2015,W,48,104,51,18,8,4,13,18,43,8,37-87,.425,8-28,.286,22-29,.759,115,92,47,21,7,7,15,23,38,9,32-92,.348,11-26,.423,17-20,.850,96
Indiana,Milwaukee,11/21/2015,W,48,123,42,28,15,5,14,13,31,11,47-91,.516,15-30,.500,14-23,.609,146,86,43,19,9,5,23,19,30,13,34-79,.430,5-17,.294,13-19,.684,88
Indiana,Minnesota,11/13/2015,W,48,107,40,23,9,5,11,9,28,12,41-86,.477,10-25,.400,15-23,.652,120,103,39,16,5,0,15,19,31,8,42-83,.506,7-20,.350,12-13,.923,106
Indiana,Orlando,11/09/2015,W,48,97,42,25,12,4,18,16,36,6,34-77,.442,11-25,.440,18-22,.818,115,84,44,16,9,3,21,20,37,7,31-78,.397,10-33,.303,12-17,.706,83
Indiana,Miami,11/06/2015,W,48,90,43,21,4,5,12,15,34,9,36-80,.450,5-15,.333,13-24,.542,96,87,40,21,5,6,11,19,33,7,36-81,.444,6-20,.300,9-13,.692,99
Indiana,Boston,11/04/2015,W,48,100,53,18,10,1,14,20,32,21,35-91,.385,8-23,.348,22-29,.759,105,98,49,20,7,5,19,22,34,15,35-83,.422,10-27,.370,18-22,.818,108
Indiana,Utah,10/31/2015,L,48,76,34,10,8,7,24,19,27,7,28-70,.400,4-17,.235,16-21,.762,64,97,47,15,13,3,17,24,32,15,39-88,.443,6-15,.400,13-18,.722,104
Indiana,Memphis,10/29/2015,L,48,103,38,23,7,4,20,22,28,10,37-78,.474,12-30,.400,17-24,.708,107,112,42,26,12,5,14,25,30,12,41-82,.500,7-16,.438,23-29,.793,136
L.A. Clippers,Portland,04/27/2016,L,48,98,45,20,8,3,10,24,37,8,36-86,.419,6-20,.300,20-30,.667,104,108,53,22,8,4,9,23,44,9,37-83,.446,12-34,.353,22-34,.647,128
L.A. Clippers,Portland,04/20/2016,W,48,102,52,20,7,9,9,18,40,12,40-87,.460,8-21,.381,14-25,.560,123,81,52,20,6,3,10,20,37,15,31-91,.341,5-26,.192,14-16,.875,90
L.A. Clippers,Portland,04/17/2016,W,48,115,48,23,7,7,9,23,37,11,42-78,.538,6-17,.353,25-39,.641,141,95,40,23,6,2,12,28,30,10,33-83,.398,10-30,.333,19-26,.731,97
L.A. Clippers,Memphis,04/12/2016,W,48,110,41,29,11,7,9,19,33,8,41-75,.547,12-25,.480,16-21,.762,150,84,38,16,5,1,16,18,25,13,35-86,.407,5-20,.250,9-14,.643,72
L.A. Clippers,Dallas,04/10/2016,W,48,98,42,25,11,6,10,20,36,6,37-76,.487,9-18,.500,15-37,.405,111,91,47,18,6,5,14,29,42,5,30-74,.405,8-30,.267,23-33,.697,99
L.A. Clippers,L.A.Lakers,04/05/2016,W,48,103,46,26,11,4,13,17,40,6,40-78,.513,7-20,.350,16-26,.615,129,81,43,11,10,3,15,23,29,14,26-83,.313,6-20,.300,23-25,.920,74
L.A. Clippers,Washington,04/03/2016,W,48,114,44,27,9,4,11,17,34,10,43-85,.506,8-19,.421,20-33,.606,132,109,51,31,8,1,14,29,34,17,43-94,.457,11-30,.367,12-21,.571,126
L.A. Clippers,Boston,03/28/2016,W,48,114,45,29,13,5,14,23,36,9,44-84,.524,11-25,.440,15-18,.833,149,90,49,14,7,4,16,17,31,18,31-89,.348,7-19,.368,21-27,.778,84
L.A. Clippers,Denver,03/27/2016,W,48,105,44,24,13,11,14,19,27,17,38-80,.475,10-28,.357,19-26,.731,134,90,44,24,7,5,15,19,24,20,37-94,.394,7-29,.241,9-13,.692,94
L.A. Clippers,Portland,03/24/2016,W,48,96,47,21,9,5,16,29,36,11,37-82,.451,4-19,.211,18-28,.643,107,94,41,18,10,5,15,25,32,9,32-80,.400,6-24,.250,24-32,.750,97
L.A. Clippers,Cleveland,03/13/2016,L,48,90,34,23,5,4,10,23,29,5,32-79,.405,10-32,.312,16-19,.842,96,114,49,23,3,4,8,19,40,9,41-84,.488,18-37,.486,14-20,.700,136
L.A. Clippers,New York,03/11/2016,W,48,101,44,23,8,9,13,22,34,10,38-85,.447,13-29,.448,12-16,.750,121,94,48,23,7,3,14,20,34,14,34-83,.410,4-20,.200,22-25,.880,109
L.A. Clippers,Atlanta,03/05/2016,L,48,97,41,22,10,10,18,20,35,6,34-79,.430,12-32,.375,17-28,.607,106,107,53,26,9,3,18,26,43,10,40-89,.449,10-27,.370,17-20,.850,128
L.A. Clippers,Oklahoma City,03/02/2016,W,48,103,45,26,11,3,6,13,33,12,40-98,.408,9-31,.290,14-21,.667,117,98,63,22,3,8,17,21,45,18,39-98,.398,10-35,.286,10-11,.909,117
L.A. Clippers,Brooklyn,02/29/2016,W,48,105,47,22,8,4,11,22,39,8,41-83,.494,9-23,.391,14-16,.875,131,95,44,25,10,3,13,19,33,11,32-77,.416,8-19,.421,23-33,.697,109
L.A. Clippers,Denver,02/24/2016,L,48,81,47,19,13,9,17,20,38,9,30-85,.353,13-46,.283,8-14,.571,91,87,57,18,11,2,16,14,43,14,34-90,.378,6-24,.250,13-17,.765,99
L.A. Clippers,Phoenix,02/22/2016,W,48,124,53,29,9,10,16,20,43,10,44-80,.550,13-24,.542,23-35,.657,161,84,41,20,8,2,16,27,31,10,31-88,.352,7-24,.292,15-20,.750,77
L.A. Clippers,Golden State,02/20/2016,L,48,112,49,24,9,2,14,24,34,15,42-94,.447,13-36,.361,15-18,.833,127,115,39,32,8,2,14,19,33,6,42-82,.512,11-31,.355,20-26,.769,136
L.A. Clippers,San Antonio,02/18/2016,W,48,105,45,23,8,7,18,20,37,8,39-78,.500,12-25,.480,15-20,.750,126,86,33,19,11,2,15,16,28,5,35-83,.422,4-17,.235,12-15,.800,85
L.A. Clippers,Minnesota,02/03/2016,L,48,102,35,20,10,6,13,22,24,11,33-75,.440,11-32,.344,25-34,.735,109,108,42,24,6,3,15,24,32,10,39-77,.506,8-17,.471,22-26,.846,126
L.A. Clippers,Chicago,01/31/2016,W,48,120,46,26,8,6,11,15,39,7,45-84,.536,17-32,.531,13-19,.684,150,93,42,19,2,4,9,20,31,11,40-93,.430,5-15,.333,8-11,.727,95
L.A. Clippers,L.A.Lakers,01/29/2016,W,48,105,38,20,10,9,8,19,33,5,40-81,.494,8-26,.308,17-24,.708,126,93,48,19,6,4,17,21,37,11,34-78,.436,5-13,.385,20-25,.800,104
L.A. Clippers,Houston,01/18/2016,W,53,140,41,28,10,6,12,30,32,9,47-91,.516,22-37,.595,24-33,.727,160,132,52,31,8,5,14,28,36,16,44-88,.500,11-32,.344,33-52,.635,151
L.A. Clippers,Sacramento,01/16/2016,L,48,103,46,24,6,4,11,24,32,14,38-96,.396,13-39,.333,14-19,.737,109,110,52,28,5,8,17,19,43,9,36-76,.474,13-25,.520,25-33,.758,138
L.A. Clippers,Miami,01/13/2016,W,48,104,43,26,18,5,7,25,33,10,40-94,.426,11-25,.440,13-16,.812,132,90,49,26,5,7,23,16,44,5,31-70,.443,9-24,.375,19-29,.655,105
L.A. Clippers,New Orleans,01/10/2016,W,53,114,47,26,8,3,14,24,39,8,42-89,.472,12-36,.333,18-34,.529,121,111,56,20,8,2,14,24,41,15,40-100,.400,8-30,.267,23-29,.793,117
L.A. Clippers,Charlotte,01/09/2016,W,48,97,47,19,6,9,9,19,34,13,40-91,.440,8-31,.258,9-10,.900,117,83,47,14,4,3,15,16,36,11,31-84,.369,7-23,.304,14-19,.737,78
L.A. Clippers,Philadelphia,01/02/2016,W,48,130,47,28,7,6,14,17,41,6,49-81,.605,12-23,.522,20-25,.800,167,99,33,30,8,4,12,21,24,9,41-89,.461,9-23,.391,8-17,.471,105
