home_team,away_team,date,result,min,H_pts,H_reb,H_ast,H_stl,H_blk,H_to,H_pf,H_dreb,H_oreb,H_fgpct,H_3pct,H_ftpct,H_eff,A_pts,A_reb,A_ast,A_stl,A_blk,A_to,A_pf,A_dreb,A_oreb,A_fgpct,A_3pct,A_ftpct,A_eff,home_team_idx,away_team_idx,H_FGM,H_FGA,A_FGM,A_FGA,H_3M,H_3A,A_3M,A_3A,H_FTM,H_FTA,A_FTM,A_FTA,reg_season,pre_allstar
Atlanta,Washington,2017-04-28,L,48,99,35,26,9,4,22,22,24,11,0.474,0.281,0.8420000000000001,107,115,33,21,16,7,16,22,25,8,0.5379999999999999,0.41700000000000004,0.84,136,1,30,37,78,42,78,9,32,10,24,16,19,21,25,False,False
Atlanta,Washington,2017-04-24,W,48,111,49,24,7,1,12,20,37,12,0.444,0.387,0.76,124,101,46,19,7,5,14,25,37,9,0.424,0.344,0.7829999999999999,110,1,30,40,90,36,85,12,31,11,32,19,25,18,23,False,False
Atlanta,Washington,2017-04-22,W,48,116,50,26,6,5,11,17,39,11,0.494,0.36,0.594,134,98,42,16,6,4,15,28,36,6,0.41600000000000004,0.24100000000000002,0.85,96,1,30,44,89,37,89,9,25,7,29,19,32,17,20,False,False
Atlanta,Charlotte,2017-04-11,W,48,103,50,30,6,4,16,17,39,11,0.519,0.259,0.778,135,76,40,16,11,1,13,17,25,15,0.33,0.13,0.789,68,1,3,41,79,29,88,7,27,3,23,14,18,15,19,True,False
Atlanta,Cleveland,2017-04-09,W,53,126,45,31,8,4,12,22,35,10,0.46799999999999997,0.29,0.784,144,125,53,28,4,3,14,27,40,13,0.45899999999999996,0.413,0.8,142,1,5,44,94,45,98,9,31,19,46,29,37,16,20,True,False
Atlanta,Boston,2017-04-06,W,48,123,52,26,7,4,17,30,39,13,0.494,0.478,0.706,140,116,38,28,9,4,12,29,28,10,0.41100000000000003,0.349,0.794,123,1,2,44,89,37,90,11,23,15,43,24,34,27,34,True,False
Atlanta,Phoenix,2017-03-28,W,48,95,51,24,5,6,19,23,42,9,0.4,0.222,0.7240000000000001,103,91,48,25,12,6,15,31,34,14,0.365,0.226,0.583,96,1,24,34,85,35,96,6,27,7,31,21,29,14,24,True,False
Atlanta,Brooklyn,2017-03-26,L,48,92,58,16,10,3,20,19,32,26,0.34700000000000003,0.185,0.594,82,107,50,21,13,7,17,25,38,12,0.442,0.273,0.833,128,1,18,34,98,38,86,5,27,6,22,19,32,25,30,True,False
Atlanta,Portland,2017-03-18,L,48,97,35,22,13,7,13,12,23,12,0.364,0.26899999999999996,0.812,99,113,54,23,9,9,20,22,41,13,0.506,0.444,0.895,143,1,25,32,88,44,87,7,26,8,18,26,32,17,19,True,False
Atlanta,Memphis,2017-03-16,L,48,91,38,19,6,9,17,17,30,8,0.408,0.29600000000000004,0.735,95,103,48,29,7,5,11,25,32,16,0.424,0.35700000000000004,0.833,125,1,14,29,71,39,92,8,27,10,28,25,34,15,18,True,False
Atlanta,Toronto,2017-03-10,W,48,105,45,24,8,7,21,20,37,8,0.52,0.364,0.655,122,99,46,19,17,5,11,28,30,16,0.402,0.16,0.778,114,1,28,39,75,37,92,8,22,4,25,19,29,21,27,True,False
Atlanta,Brooklyn,2017-03-08,W,48,110,47,19,12,7,15,22,36,11,0.43200000000000005,0.2,0.75,118,105,40,28,7,11,22,25,35,5,0.46299999999999997,0.324,0.8,121,1,18,41,95,37,80,4,20,11,34,24,32,20,25,True,False
Atlanta,Golden State,2017-03-06,L,48,111,47,19,6,6,19,23,33,14,0.46299999999999997,0.46399999999999997,0.71,117,119,43,33,10,4,14,22,30,13,0.47100000000000003,0.455,0.773,144,1,9,38,82,41,87,13,28,20,44,22,31,17,22,True,False
Atlanta,Indiana,2017-03-05,L,48,96,44,21,12,1,14,19,33,11,0.442,0.33299999999999996,0.613,105,97,44,24,6,4,15,22,35,9,0.449,0.455,0.5710000000000001,108,1,11,34,77,35,78,9,27,15,33,19,31,12,21,True,False
Atlanta,Cleveland,2017-03-03,L,48,130,43,30,7,4,12,15,32,11,0.5379999999999999,0.385,0.733,152,135,33,31,7,5,14,24,28,5,0.547,0.5429999999999999,0.8,154,1,5,49,91,47,86,10,26,25,46,22,30,16,20,True,False
Atlanta,Dallas,2017-03-01,W,48,100,34,24,12,4,22,19,30,4,0.562,0.47600000000000003,0.75,118,95,33,22,10,5,20,20,23,10,0.455,0.424,0.846,101,1,6,36,64,35,77,10,21,14,33,18,24,11,13,True,False
Atlanta,Miami,2017-02-24,L,48,90,45,14,7,7,10,12,37,8,0.38,0.3,0.667,92,108,54,30,7,5,12,27,39,15,0.40399999999999997,0.45899999999999996,0.846,131,1,15,30,79,40,99,6,20,17,37,24,36,11,13,True,False
Atlanta,Denver,2017-02-08,W,48,117,48,31,6,4,10,18,36,12,0.505,0.29600000000000004,0.833,147,106,49,25,8,4,10,20,28,21,0.4,0.295,0.619,114,1,7,47,93,40,100,8,27,13,44,15,18,13,21,True,True
Atlanta,Utah,2017-02-06,L,48,95,30,16,6,3,12,18,23,7,0.446,0.353,0.7190000000000001,88,120,44,31,9,7,12,23,35,9,0.613,0.385,0.667,162,1,29,33,74,49,80,6,17,10,26,23,32,12,18,True,True
Atlanta,Orlando,2017-02-04,W,48,113,48,28,8,2,15,20,38,10,0.526,0.35700000000000004,0.778,141,86,33,17,8,4,13,19,26,7,0.34600000000000003,0.259,0.893,81,1,,41,78,27,78,10,28,7,27,21,27,25,28,True,True
Atlanta,New York,2017-01-29,W,68,142,64,36,4,2,14,24,47,17,0.43700000000000006,0.32299999999999995,0.7,155,139,63,32,9,11,12,39,48,15,0.39799999999999996,0.353,0.826,161,1,20,52,119,51,128,10,31,18,51,28,40,19,23,True,True
Atlanta,Washington,2017-01-27,L,48,86,41,18,9,8,19,16,33,8,0.361,0.29,0.68,82,112,52,26,12,10,18,24,39,13,0.483,0.419,0.684,142,1,30,30,83,43,89,9,31,13,31,17,25,13,19,True,True
Atlanta,L.A.Clippers,2017-01-23,L,48,105,40,28,8,2,8,17,32,8,0.42,0.31,0.846,120,115,46,23,4,8,11,19,36,10,0.5,0.583,0.773,138,1,,37,88,42,84,9,29,14,24,22,26,17,22,True,True
Atlanta,Philadelphia,2017-01-21,W,48,110,48,24,7,5,13,18,37,11,0.495,0.35,0.565,125,93,38,27,8,6,21,19,32,6,0.423,0.414,0.833,103,1,23,45,91,33,78,7,20,12,29,13,23,15,18,True,True
Atlanta,Chicago,2017-01-20,W,48,102,40,23,16,3,19,19,30,10,0.47600000000000003,0.409,0.789,118,93,41,18,12,5,24,17,29,12,0.42,0.25,0.9470000000000001,97,1,4,39,82,34,81,9,22,7,28,15,19,18,19,True,True
Atlanta,Milwaukee,2017-01-15,W,48,111,37,29,9,4,19,20,23,14,0.525,0.5,0.778,129,98,36,25,11,5,16,25,23,13,0.494,0.316,0.778,115,1,16,42,80,39,79,13,26,6,19,14,18,14,18,True,True
Atlanta,Boston,2017-01-13,L,48,101,43,22,5,5,12,17,31,12,0.434,0.379,0.857,114,103,43,22,7,2,12,16,34,9,0.434,0.386,0.737,113,1,2,36,83,36,83,11,29,17,44,18,21,14,19,True,True
Atlanta,San Antonio,2017-01-01,W,53,114,46,25,6,6,11,21,35,11,0.457,0.5,0.593,125,112,47,27,5,6,12,21,38,9,0.467,0.33299999999999996,0.8640000000000001,134,1,27,42,92,42,90,14,28,9,27,16,27,19,22,True,True
Atlanta,Detroit,2016-12-30,W,48,105,44,29,10,2,15,21,32,12,0.44299999999999995,0.308,0.76,120,98,43,22,9,8,18,24,29,14,0.41700000000000004,0.29,0.905,111,1,8,39,88,35,84,8,26,9,31,19,25,19,21,True,True
Atlanta,New York,2016-12-28,W,53,102,56,19,8,3,13,19,38,18,0.363,0.259,0.778,104,98,55,20,8,7,17,23,41,14,0.376,0.259,0.8079999999999999,108,1,20,37,102,35,93,7,27,7,27,21,27,21,26,True,True
Atlanta,Minnesota,2016-12-21,L,48,84,35,19,9,8,10,15,27,8,0.415,0.26899999999999996,0.6920000000000001,93,92,52,21,6,6,17,11,37,15,0.42200000000000004,0.31,0.929,111,1,17,34,82,35,83,7,26,9,29,9,13,13,14,True,True
Atlanta,Charlotte,2016-12-17,L,48,99,47,26,4,2,12,18,38,9,0.465,0.385,0.562,113,107,43,26,8,3,12,17,36,7,0.489,0.444,0.6920000000000001,126,1,3,40,86,43,88,10,26,12,27,9,16,9,13,True,True
Atlanta,Orlando,2016-12-13,L,48,120,45,29,6,4,15,16,32,13,0.5,0.379,0.905,142,131,28,36,7,5,9,17,23,5,0.586,0.441,0.7,156,1,,45,90,51,87,11,29,15,34,19,21,14,20,True,True
Atlanta,Miami,2016-12-07,W,48,103,47,27,9,9,14,20,33,14,0.489,0.21100000000000002,0.867,134,95,34,20,6,6,16,16,26,8,0.425,0.40700000000000003,0.8,95,1,15,43,88,34,80,4,19,11,27,13,15,16,20,True,True
Atlanta,Oklahoma City,2016-12-05,L,48,99,36,26,13,3,18,24,29,7,0.442,0.318,0.75,108,102,43,26,9,5,19,27,35,8,0.46299999999999997,0.32299999999999995,0.643,113,1,21,34,77,37,80,7,22,10,31,24,32,18,28,True,True
Atlanta,Detroit,2016-12-02,L,48,85,32,22,6,2,7,12,26,6,0.364,0.25,0.75,79,121,54,28,4,3,15,15,43,11,0.539,0.586,0.667,150,1,8,32,88,48,89,6,24,17,29,15,20,8,12,True,True
Atlanta,New Orleans,2016-11-22,L,48,94,40,22,5,6,15,15,34,6,0.45899999999999996,0.345,0.6,102,112,40,29,11,9,9,16,35,5,0.523,0.44,0.917,150,1,19,39,85,45,86,10,29,11,25,6,10,11,12,True,True
Atlanta,Milwaukee,2016-11-16,W,48,107,39,29,6,8,16,17,36,3,0.486,0.312,0.871,132,100,47,25,9,3,14,25,32,15,0.39799999999999996,0.25,0.778,107,1,16,35,72,39,98,10,32,8,32,27,31,14,18,True,True
Atlanta,Philadelphia,2016-11-12,W,48,117,52,31,10,6,16,14,37,15,0.505,0.406,0.5710000000000001,147,96,39,21,14,4,19,20,29,10,0.434,0.379,0.65,101,1,23,48,95,36,83,13,32,11,29,8,14,13,20,True,True
Atlanta,Chicago,2016-11-09,W,48,115,49,24,8,7,22,20,36,13,0.506,0.45,0.815,135,107,30,24,15,3,13,21,23,7,0.451,0.33299999999999996,0.762,111,1,4,42,83,41,91,9,20,9,27,22,27,16,21,True,True
Atlanta,Houston,2016-11-05,W,48,112,44,29,16,5,18,13,31,13,0.529,0.4,0.583,138,97,43,22,8,7,25,26,31,12,0.435,0.33299999999999996,0.846,102,1,10,45,85,37,85,8,20,12,36,14,24,11,13,True,True
Atlanta,L.A.Lakers,2016-11-02,L,48,116,37,30,10,1,18,19,27,10,0.48200000000000004,0.344,0.7929999999999999,126,123,41,24,11,9,15,25,31,10,0.539,0.409,0.9,150,1,,41,85,48,89,11,32,9,22,23,29,18,20,True,True
Atlanta,Sacramento,2016-10-31,W,48,106,44,24,11,6,13,20,27,17,0.418,0.36700000000000005,0.617,114,95,38,26,10,6,19,34,32,6,0.48,0.435,0.684,111,1,26,33,79,36,75,11,30,10,23,29,47,13,19,True,True
Atlanta,Washington,2016-10-27,W,48,114,52,28,13,7,21,19,38,14,0.5,0.462,0.778,145,99,40,25,14,4,19,20,28,12,0.426,0.3,0.722,104,1,30,44,88,40,94,12,26,6,20,14,18,13,18,True,True
Brooklyn,Chicago,2017-04-08,W,48,107,44,24,15,6,13,13,34,10,0.424,0.32299999999999995,0.792,125,106,52,14,6,6,17,20,41,11,0.444,0.45799999999999996,0.882,115,18,4,39,92,40,90,10,31,11,24,19,24,15,17,True,False
Brooklyn,Atlanta,2017-04-02,W,48,91,51,21,11,7,19,22,43,8,0.39,0.303,0.85,109,82,44,19,9,4,19,19,36,8,0.375,0.292,0.652,81,18,1,32,82,30,80,10,33,7,24,17,20,15,23,True,False
Brooklyn,Orlando,2017-04-01,W,48,121,44,26,8,5,11,15,35,9,0.532,0.258,0.812,146,111,42,26,9,2,14,15,31,11,0.495,0.4,0.733,126,18,,50,94,45,91,8,31,10,25,13,16,11,15,True,False
Brooklyn,Philadelphia,2017-03-28,L,48,101,50,22,11,5,13,19,37,13,0.40399999999999997,0.281,0.667,112,106,53,21,7,9,16,23,41,12,0.429,0.303,0.857,125,18,23,38,94,39,91,9,32,10,33,16,24,18,21,True,False
Brooklyn,Phoenix,2017-03-23,W,48,126,61,25,11,5,17,26,44,17,0.45299999999999996,0.276,0.762,149,98,50,16,14,3,19,30,35,15,0.366,0.28,0.6759999999999999,92,18,24,43,95,34,93,8,29,7,25,32,42,23,34,True,False
Brooklyn,Detroit,2017-03-21,W,48,98,46,22,1,6,10,13,35,11,0.43200000000000005,0.345,0.632,106,96,51,17,8,8,6,17,41,10,0.435,0.217,0.688,117,18,8,38,88,40,92,10,29,5,23,12,19,11,16,True,False
Brooklyn,Dallas,2017-03-19,L,48,104,41,16,2,1,15,22,32,9,0.431,0.419,0.763,99,111,33,20,8,3,10,24,31,2,0.539,0.4,0.76,124,18,6,31,72,41,76,13,31,10,25,29,38,19,25,True,False
Brooklyn,Boston,2017-03-17,L,48,95,41,23,7,7,10,25,35,6,0.361,0.314,0.8,104,98,51,20,7,6,12,23,43,8,0.4,0.24100000000000002,0.7929999999999999,113,18,2,30,83,34,85,11,35,7,29,24,30,23,29,True,False
Brooklyn,Oklahoma City,2017-03-14,L,48,104,30,20,8,4,18,23,26,4,0.465,0.5,0.867,106,122,44,30,13,6,15,27,31,13,0.506,0.455,0.706,147,18,21,33,71,44,87,12,24,10,22,26,30,24,34,True,False
Brooklyn,New York,2017-03-12,W,48,120,55,23,7,3,12,23,42,13,0.46,0.5,0.7240000000000001,141,112,43,22,5,8,9,20,32,11,0.415,0.348,0.812,120,18,20,40,87,39,94,19,38,8,23,21,29,26,32,True,False
Brooklyn,Milwaukee,2017-02-15,L,48,125,42,30,7,8,17,21,33,9,0.523,0.389,0.826,149,129,39,27,16,3,10,19,32,7,0.568,0.467,0.688,156,18,16,46,88,50,88,14,36,7,15,19,23,22,32,True,True
Brooklyn,Memphis,2017-02-13,L,48,103,32,23,8,0,12,24,26,6,0.46299999999999997,0.324,0.833,107,112,41,25,7,1,12,16,36,5,0.506,0.409,0.9259999999999999,134,18,14,38,82,39,77,12,37,9,22,15,18,25,27,True,True
Brooklyn,Miami,2017-02-10,L,48,99,48,19,4,5,22,18,33,15,0.43200000000000005,0.4,0.75,100,108,46,16,11,7,14,21,33,13,0.446,0.304,0.905,121,18,15,35,81,41,92,8,20,7,23,21,28,19,21,True,True
Brooklyn,Washington,2017-02-08,L,53,110,55,20,6,5,16,24,40,15,0.418,0.273,0.6940000000000001,116,114,54,21,9,5,12,26,37,17,0.41200000000000003,0.36,0.758,126,18,30,38,91,40,97,9,33,9,25,25,36,25,33,True,True
Brooklyn,Toronto,2017-02-05,L,48,95,43,19,8,7,21,19,36,7,0.42100000000000004,0.382,0.857,104,103,45,21,8,4,11,18,37,8,0.46,0.263,0.9,121,18,28,32,76,40,87,13,34,5,19,18,21,18,20,True,True
Brooklyn,Indiana,2017-02-03,L,48,97,44,20,7,4,19,22,35,9,0.37200000000000005,0.39299999999999996,0.9570000000000001,98,106,49,20,11,10,14,19,37,12,0.43,0.4,0.774,126,18,11,32,86,37,86,11,28,8,20,22,23,24,31,True,True
Brooklyn,New York,2017-02-01,L,48,90,49,17,4,7,20,24,37,12,0.42,0.2,0.688,91,95,58,23,16,7,13,18,37,21,0.354,0.222,0.613,110,18,20,37,88,35,99,5,25,6,27,11,16,19,31,True,True
Brooklyn,Miami,2017-01-25,L,48,106,33,20,3,4,15,25,29,4,0.43799999999999994,0.371,0.885,103,109,40,23,7,6,10,25,34,6,0.48200000000000004,0.478,0.72,125,18,15,35,80,40,83,13,35,11,23,23,26,18,25,True,True
Brooklyn,San Antonio,2017-01-23,L,48,86,38,14,2,5,16,18,33,5,0.395,0.2,0.9440000000000001,79,112,50,22,7,5,8,17,37,13,0.474,0.409,0.812,135,18,27,32,81,45,95,5,25,9,22,17,18,13,16,True,True
Brooklyn,Toronto,2017-01-17,L,48,109,41,20,7,6,13,19,30,11,0.449,0.26899999999999996,0.917,119,119,44,18,8,6,9,19,34,10,0.522,0.526,0.812,139,18,28,40,89,48,92,7,26,10,19,22,24,13,16,True,True
Brooklyn,Houston,2017-01-15,L,48,112,38,29,9,4,16,25,29,9,0.441,0.341,0.789,120,137,50,30,9,4,13,21,39,11,0.511,0.47700000000000004,0.75,165,18,10,41,93,46,90,15,44,21,44,15,19,24,32,True,True
Brooklyn,New Orleans,2017-01-12,L,48,95,50,22,10,6,16,20,43,7,0.41200000000000003,0.214,0.545,105,104,50,16,12,4,16,16,41,9,0.42200000000000004,0.344,0.68,110,18,19,40,97,38,90,9,42,11,32,6,11,17,25,True,True
Brooklyn,Atlanta,2017-01-10,L,48,97,48,22,5,4,17,24,34,14,0.402,0.345,0.7390000000000001,101,117,53,25,11,12,12,17,38,15,0.478,0.304,0.579,142,18,1,35,87,44,92,10,29,7,23,17,23,22,38,True,True
Brooklyn,Philadelphia,2017-01-08,L,48,95,40,21,6,8,22,23,36,4,0.462,0.37,0.765,102,105,46,19,11,5,13,17,40,6,0.39399999999999996,0.29600000000000004,0.852,112,18,23,36,78,37,94,10,27,8,27,13,17,23,27,True,True
Brooklyn,Cleveland,2017-01-06,L,48,108,52,21,6,1,19,34,42,10,0.451,0.3,0.895,117,116,46,19,14,3,12,16,41,5,0.43200000000000005,0.273,0.721,124,18,5,41,91,38,88,9,30,9,33,17,19,31,43,True,True
Brooklyn,Utah,2017-01-02,L,48,89,44,13,5,5,15,20,36,8,0.423,0.222,0.7390000000000001,90,101,46,11,9,5,9,19,34,12,0.419,0.292,0.8,105,18,29,33,78,39,93,6,27,7,24,17,23,16,20,True,True
Brooklyn,Charlotte,2016-12-26,W,48,120,39,26,4,8,15,21,35,4,0.5329999999999999,0.484,0.8059999999999999,141,118,44,23,11,3,11,24,32,12,0.46799999999999997,0.308,0.88,135,18,3,40,75,44,94,15,31,8,26,25,31,22,25,True,True
Brooklyn,Golden State,2016-12-22,L,48,101,46,22,6,6,26,15,39,7,0.442,0.371,0.75,103,117,51,29,19,7,12,19,40,11,0.452,0.324,0.7859999999999999,151,18,9,38,86,47,104,13,35,12,37,12,16,11,14,True,True
Brooklyn,L.A.Lakers,2016-12-14,W,48,107,61,19,7,4,15,26,42,19,0.384,0.314,0.75,120,97,49,11,8,6,10,26,31,18,0.385,0.222,0.618,92,18,,33,86,35,91,11,35,6,27,30,40,21,34,True,True
Brooklyn,Denver,2016-12-07,W,48,116,42,18,11,5,15,19,32,10,0.48200000000000004,0.34600000000000003,0.8059999999999999,127,111,58,18,7,2,17,24,32,26,0.4,0.297,0.762,111,18,7,41,85,42,105,9,26,11,37,25,31,16,21,True,True
Brooklyn,Washington,2016-12-05,L,48,113,51,25,4,5,21,15,38,13,0.494,0.40700000000000003,0.733,128,118,35,26,17,5,9,22,27,8,0.484,0.41200000000000003,0.778,140,18,30,40,81,45,93,11,27,14,34,22,30,14,18,True,True
Brooklyn,Milwaukee,2016-12-01,L,48,93,40,20,9,9,17,22,28,12,0.382,0.3,0.812,96,111,48,23,8,10,18,18,34,14,0.45,0.441,0.828,133,18,16,34,89,36,80,12,40,15,34,13,16,24,29,True,True
Brooklyn,L.A.Clippers,2016-11-29,W,58,127,53,22,10,3,13,23,46,7,0.433,0.342,0.667,131,122,57,21,10,3,15,29,46,11,0.42200000000000004,0.325,0.773,130,18,,45,104,46,109,13,38,13,40,24,36,17,22,True,True
Brooklyn,Sacramento,2016-11-27,L,48,105,42,19,7,1,15,21,33,9,0.43700000000000006,0.41,0.929,109,122,45,24,11,3,13,12,36,9,0.535,0.565,0.773,147,18,26,38,87,46,86,16,39,13,23,13,14,17,22,True,True
Brooklyn,Boston,2016-11-23,L,48,92,45,18,7,7,19,12,36,9,0.395,0.32299999999999995,0.636,90,111,51,26,13,6,13,22,39,12,0.45899999999999996,0.395,0.75,139,18,2,34,86,45,98,10,31,15,38,14,22,6,8,True,True
Brooklyn,Portland,2016-11-20,L,48,109,36,22,5,3,9,20,25,11,0.39799999999999996,0.28600000000000003,0.8059999999999999,104,129,50,23,4,7,15,30,42,8,0.5760000000000001,0.41700000000000004,0.762,157,18,25,37,93,49,85,10,35,15,36,25,31,16,21,True,True
Brooklyn,Minnesota,2016-11-08,W,48,119,43,20,5,5,20,19,38,5,0.5529999999999999,0.364,0.885,135,110,41,20,11,3,16,21,26,15,0.424,0.429,0.7140000000000001,108,18,17,42,76,39,92,12,33,12,28,23,26,20,28,True,True
Brooklyn,Charlotte,2016-11-04,L,48,95,46,20,12,3,15,22,39,7,0.402,0.25,0.762,104,99,49,24,7,3,16,18,42,7,0.419,0.33299999999999996,0.708,109,18,3,35,87,36,86,9,36,10,30,16,21,17,24,True,True
Brooklyn,Detroit,2016-11-02,W,48,109,45,27,10,3,19,23,40,5,0.539,0.48100000000000004,0.8240000000000001,137,101,38,21,11,6,13,18,28,10,0.42,0.36,0.857,110,18,8,41,76,37,88,13,27,9,25,14,17,18,21,True,True
Brooklyn,Chicago,2016-10-31,L,48,88,45,14,12,3,15,15,29,16,0.344,0.161,0.81,80,118,58,26,9,9,19,22,45,13,0.506,0.40700000000000003,0.9440000000000001,156,18,4,33,96,45,89,5,31,11,27,17,21,17,18,True,True
Brooklyn,Indiana,2016-10-28,W,48,103,52,20,6,4,16,23,40,12,0.43700000000000006,0.303,0.85,117,94,49,22,7,6,13,22,35,14,0.37799999999999995,0.292,0.65,97,18,11,38,87,37,98,10,33,7,24,17,20,13,20,True,True
